Fe1,Fe2,Fe3,Fe4,Fe5,Fe6,Fe7,Fe8,Fe9,Fe10,Fe11,Fe12,Target
10.687208561445804,-32.80850952776764,-6.193644392234814,-9.584228029125798,-1.7245872481179794,-7.685427376366828,-1.925280335236769,-3.0014246199047943,-4.933423460015274,-5.966954616557624,-2.679230673199116,-0.3923757494878077,2.0
11.028495653777368,-34.0104174886478,-7.901819881605757,-11.021037519842642,-4.539768072578656,-10.946372139068613,-1.3236955784557265,0.7744782723307828,1.3173413876949909,-0.6134279874172215,-0.5365480116533607,-1.2195943886635068,3.0
9.755666911444628,-30.53475786405729,-12.296675728384038,-14.29673825129256,-5.436911386886203,-11.753936904041106,0.8203088932729626,1.4444423191871685,-2.841020765886193,-2.929245618328281,0.7896169618805493,2.4371540577327337,4.0
11.973342934998191,-29.4907987408929,-8.704135941940248,-10.08140677889484,-1.4948938519366453,-9.129568083166273,-2.248134100383522,-1.8716259878904296,-2.905790652456229,-4.021508619382415,-3.0696492731796496,0.617856958782221,5.0
15.102444270960357,-31.62681240037288,-11.190851929264737,-1.1271341011985134,-1.3712056699252009,-10.582536446273782,6.642805790297213,-1.941623150185368,-3.2393338293662035,3.5322751924493816,-2.006692748732942,-1.524509148203466,6.0
12.06146602045235,-28.99881225910882,-6.362945194929259,-8.016742018910769,-2.264251018550139,-9.987708127119678,-2.532119355714678,-5.655280409692256,-6.182142501126133,-1.660007755165865,0.161845090089388,-0.1336205732680962,7.0
13.341131239785293,-26.29678782725373,-6.6990063750127975,-4.730547230012133,1.8697766313039617,-8.070467019309365,1.0596099149840854,-3.223023251571249,-7.225737083519738,-2.7932460929250884,-1.6447091032445036,-1.6356427044515065,8.0
11.493901630298224,-24.139928818632733,-13.390340523210211,-10.351911817091812,0.5870727678330233,-10.60395725768366,-1.6965643859003643,-2.6050673563671607,-5.977031244311696,-4.267733096704254,-2.075086700064808,0.5951079722757795,9.0
11.048847741716338,-25.434968987708665,-6.687555695970021,-5.49809709769859,-2.888751402743335,-13.002909817598798,-2.2600306180871104,-4.66479822572149,-3.9765078115968215,-1.9028572217755155,-3.0459764566427903,0.2777930693735774,0.0
11.375009458198832,-28.762426340308654,-8.010233121241754,-11.531437521923383,-4.928456660744288,-10.709704567278788,-1.1776399906704913,1.2361983309135136,-0.4046636510203213,-3.819262586155087,-3.3002457903086824,-0.3465427951744051,1.0
11.6034211016487,-33.49670003978389,-6.029116791869567,-8.856183831762017,-1.94394644758559,-7.349788187555018,-1.187910491230138,-3.057313640741357,-4.123728340000681,-3.940496531812309,-0.9902458687225866,-0.4103488826069707,2.0
10.93800034564818,-30.546395462948297,-7.519721985087838,-10.850535131687394,-5.539897972545037,-11.89402362549533,-2.202916410722253,-0.873280526732053,0.8766049898024109,0.6921229669313063,-0.9674791797352744,-0.5758736195188054,3.0
10.970210503805513,-31.76465397450938,-9.971971698130602,-13.261099266923472,-5.523868920561195,-11.228807876873466,0.2535003629778225,0.1985425783207148,-3.5505854151800884,-4.156311886553669,-0.3064165570396653,2.385052509284188,4.0
12.303391239587771,-28.262750332745675,-10.217746496973684,-8.230587693890383,-1.0192315072827056,-9.910852523417992,2.479890520287143,0.9467729823239664,-0.486767773857647,-0.4907177001334182,-2.6547567947251265,0.9595234831805294,5.0
14.949027400934655,-31.87667385348846,-12.409411105255495,-1.9770307130067344,-1.999018622187443,-12.120000222518486,6.133871942218327,-2.8667581888987854,-4.578589495596495,2.0130985636009053,-1.6323718630807715,1.3107172620801053,6.0
11.210108822247024,-32.835796822332114,-9.211870025559298,-11.121771210438778,-4.036124774618971,-9.464309376210938,-0.995586116882056,-4.423135531403869,-4.330640963086342,-2.1872795334625814,-1.161036418364663,0.4420106634302246,7.0
13.578682068538852,-27.08469865330897,-4.346435019888219,-2.3469481712098488,3.66574092650467,-6.126579249179624,0.9292641197118487,-3.217569161103501,-4.188883679239007,-1.2673319223927395,-2.3559236483556507,-2.581947134614877,8.0
11.723071063598866,-24.3605664502577,-11.802335106105303,-8.523925199618212,2.4378396333285384,-9.054373499591362,-0.2062396256853677,-1.7043450739045458,-5.818667721917006,-3.1851335898193622,-2.2363021358838626,-1.543656088327607,9.0
11.847427579891914,-27.18501381333512,-3.9874316368351774,-7.089178381949175,-2.12411452899672,-11.122596414019808,-3.882898744073321,-3.404010366788438,-2.688463404802958,-2.4233492253016906,-0.908922482772116,0.8023758386398336,0.0
12.75733753432351,-30.96295362399921,-8.005723362915637,-11.918193416232352,-5.149972201087254,-10.493726710573132,-0.1523194352730817,0.2885663142544806,-0.4075689760715592,-2.5165699098511176,-2.38491384538414,-0.2384320138289129,1.0
10.740538822193557,-34.21886218564674,-5.286230921312002,-8.937832710780697,-2.0868009500744145,-8.057357076027712,-1.9461251497642715,-2.052125944123928,-3.65576644183904,-5.164941390866766,-1.883771208157369,-0.1129198029838429,2.0
11.008923418830832,-32.21872866060699,-6.763714562672304,-11.597832025144712,-5.304813952478884,-9.365383921331691,-1.2145963877211217,0.6769171953724294,1.7127591289504018,0.1014383314527587,0.1702789706943523,-0.3393093989121123,3.0
11.415505217440264,-31.050671994564443,-9.814705726784222,-12.012250483947536,-5.778270602691012,-11.842602292068936,0.91241535852261,0.624835909763045,-2.0572607068882185,-1.90244298305047,0.2334083029032862,1.40925365685049,4.0
12.365020684761436,-30.345646318945445,-9.490396501406472,-9.979348907926989,-1.393447845449714,-8.431205002751218,0.2500790387275833,-0.5059300218326432,-1.649458607099206,-2.8675876740839032,-1.849393654590225,1.6057508580211015,5.0
14.503360568544066,-28.00010436777423,-10.608360226135424,3.2943094327560054,1.4384156454177,-11.93348688400975,5.940593215884674,-4.62410564140575,-7.063307793014845,0.9225582816656872,-4.056466406949417,-1.3012435184995794,6.0
12.203200361285758,-28.102324081114045,-7.74101868255903,-8.61886671062242,0.4644677787957955,-6.303507722334583,0.5476269423716441,-2.9125134038132257,-5.276984083136035,-3.0672426345923136,-1.8290721632912603,-2.2099019743970705,7.0
13.15095173149098,-28.42385028525412,-6.919967462884719,-6.75787888427668,1.3729883260143918,-6.872646854440535,0.2039325134571681,-2.9783774544464423,-4.70156280660305,-3.283394825570925,-2.6725408502957744,-1.6195334207096437,8.0
12.321667543873724,-26.25857360033787,-11.48954341290616,-7.795987125828656,1.809143180754794,-8.552904396806978,1.6662387579017974,-2.351795515127373,-6.113643535153025,-3.311298452441914,-2.786201245495945,-0.158008558264103,9.0
11.972236204393788,-27.524643495053567,-6.728831757261632,-7.638507341832474,-0.6386354182517258,-10.737602560454508,-2.3464059607745806,-3.4482301559042168,-5.0202170143197735,-3.5003148845575827,-2.118489234725525,-0.1481369293725048,0.0
11.956672896215206,-25.851351286956533,-8.06178541700188,-11.80544047068091,-2.199878106592888,-6.621214918236809,1.8391067547748927,1.1630127781716717,0.9896695124471734,1.2038511570436958,-0.0912696856890651,0.8474455219579147,1.0
11.148745126796706,-26.439139803716216,-7.694772434874845,-8.943864246286326,3.303192945917208,-2.143350377309233,2.4046241069496883,0.7803113254963628,-2.7940202978023216,-2.7500787605753136,0.6070681369832575,-0.2235319086972325,2.0
11.06609557808498,-30.502482964269465,-8.483778699286287,-13.273292114221173,-5.795235940911428,-8.443388128485736,2.7328711165002875,2.514018919448673,2.3756581775336687,2.5222875129893443,1.2116886039318395,0.7478858445787205,3.0
11.12693001793303,-26.43618810261038,-11.585411104843866,-11.443754582336314,-3.830451657604391,-10.331142933933096,4.6451856748164975,1.8837896998101724,-3.828845065613416,-2.074958687491397,-0.4343179859285859,0.990698682488994,4.0
12.615715361449706,-27.84040066420061,-7.851163175999466,-9.196635490521922,1.121267637516775,-6.728288525285307,-0.0959277229974427,2.155483492599155,1.4507194512270256,-1.2062489405673262,-1.1747290149640226,1.1677913482794815,5.0
15.8411598207031,-31.777489548839853,-11.35954928849134,-2.1478023830591937,1.112713416695143,-9.375584727419623,6.738143855125927,-0.9707413667045164,-4.484533805638551,2.313574097968229,-0.7108930540973223,-2.3661180142661657,6.0
11.56865002839588,-30.001345705980462,-9.507413407081517,-9.871644996645156,-1.306963995350509,-8.034448610227333,0.5623236282522972,-3.5024916254608267,-4.740345975872618,0.606281165983651,4.066677542378548,2.919446224467664,7.0
13.19616608160108,-25.625892105051044,-7.947817621918141,-6.220402571401871,2.7013799690178213,-6.224584416559099,1.7072133947724644,-2.3154119945035627,-5.48909697629926,-0.1639383714826285,1.7427775238008405,0.4797845752361586,8.0
12.23937351163333,-23.53056622214937,-12.67702202758686,-7.963186637257084,2.359954240261871,-10.0091605299668,1.208772126541998,0.5547240929190922,-5.413483560195808,-1.936742553524846,1.1075516456028331,0.9059102782341036,9.0
11.041364732412912,-27.25127151783037,-6.150168043163141,-7.223767538168516,-1.0852587315102742,-11.309672107144053,-3.607335859040783,-2.9532251028247307,-2.2667467947216733,-0.836055021389584,0.8050981415138221,1.0323176472399362,0.0
12.189171997596354,-29.38988862884085,-6.782748257277135,-9.97929064646688,-3.1506368955683604,-8.281973547248198,0.0842922256912706,2.582388960358061,2.5283987374633825,0.2765957062031768,0.3121626174385429,1.5425016248721009,1.0
10.8024445297559,-30.11128266553443,-6.222615555065987,-8.661126778667423,-0.9056091582850158,-7.22691985011673,-0.3597122935142169,0.0126442878120825,-2.10206304630598,-3.1112487629978864,1.169369972273389,2.3730672150914445,2.0
11.232223165325976,-32.07169822138413,-6.477470336095832,-10.38130935926837,-4.336284652073891,-9.352361794535726,-0.7174963248340989,2.1173249136842003,3.98823618042357,2.321843875312112,1.9574574534399247,1.193935879111885,3.0
11.84345194499656,-28.25333522651612,-9.394430255627626,-11.12448460744667,-2.4123254789481576,-9.983952358792568,1.2491863396891774,3.0691849938722635,-1.6789286644048196,-1.52078418432382,4.207233916725844,3.423982849079298,4.0
12.768588746805158,-28.603995978753623,-8.734832844844295,-10.2288902754712,0.466113924794274,-6.799396243535819,-0.1170183559443223,1.865914822717834,1.4221501131970704,-1.3389078275255455,-1.401449906597518,1.2422069738210326,5.0
14.390086927054236,-33.60523404227047,-11.791140148509175,-2.613409053158841,-0.3875139844867919,-10.990360394052956,5.534630002027027,-2.160071344819156,-5.739664257161301,0.9708916372913604,-2.1563885489411176,-1.2216581126811146,6.0
12.042107285354836,-28.57153345714961,-8.479834310875194,-9.42229830256627,-0.786197208092818,-7.111246475768327,0.8067427052915548,-2.9456487087277257,-3.002890733437148,1.224165718510971,3.9511376230277713,3.5071364764693813,7.0
12.624223962164113,-27.950050427627904,-7.756930435797706,-7.294049869630889,1.6705563168284376,-6.284879342880092,0.2755843052228813,-1.4965506131786543,-1.873460421200257,-0.529466436571537,-0.3874836218295321,1.0522361029539846,8.0
12.609168344464488,-24.54243819544909,-11.419726123105145,-7.780095631918895,1.5679788586507273,-8.424153504170672,2.65948946501092,0.1575929812559632,-2.5838674910264974,0.7769250836581377,1.1381124633634228,3.001708857769692,9.0
11.660144785276012,-23.42131298889696,-3.8035211526359856,-3.9733756161255305,0.4609706291544224,-11.589188445647515,-2.4100004127212955,-1.4799570778698443,-2.822373296208597,-1.0911257140951147,0.651665035218945,0.5946135209829523,0.0
11.236534010341924,-29.062474907065084,-6.924032741572366,-9.793796429040205,-2.1465154238602544,-7.748719730100167,0.4662777513181391,2.727918602180824,1.8343922724404824,-1.6352054664664872,-1.4493896352789792,0.7785573651977679,1.0
11.298282741114438,-30.17536285408725,-5.904297246380518,-7.528268892058291,-0.5326866228427898,-7.80392831081379,-0.8158647425109172,-1.9049484349635624,-2.722746868808392,-3.191013491768616,-0.7194580564381079,1.4865085794844075,2.0
11.618536664751032,-29.8391188967544,-5.5960876626792855,-10.080161800002276,-4.787606278686935,-9.9318680403902,-0.1629600568120187,2.113608281501116,2.8122979491418363,1.5633959070146637,0.8656816270274778,-0.9496297672917646,3.0
11.942577274688844,-25.425348560949235,-9.825920683441677,-11.299338458446025,-2.1419464807611988,-8.729992852044132,3.3907090398555235,4.592668679384468,0.1216824782117767,-1.13407823277438,1.8743797900967407,2.5408001117960226,4.0
12.733334965000514,-27.541220858275107,-7.11439573002152,-9.362104903704395,0.2180884521446946,-6.508431046970276,-0.2778059627229223,1.0377801331125802,1.1399528217349248,-0.1296550082925527,-1.10379773728008,-0.6464218734170676,5.0
16.820994642144306,-33.68673007579515,-9.175458297996586,-3.778182662108626,0.1515907628835115,-8.803054637255636,4.601940796519438,0.0897328870083196,-0.6290899896227938,3.686649627578432,0.4256487288479694,0.1656602712662184,6.0
13.150147669336905,-28.87549951211689,-7.272279116086772,-8.182565767180414,-1.0252744032316343,-7.4305501059211,1.6588856130363343,-1.1249948066059394,-1.3920541631056025,2.210146518791596,3.66494900759372,2.737222982483415,7.0
13.167820583293098,-28.9511888072864,-6.832217277645216,-6.027047394205783,2.471458555557439,-5.5774057395897145,1.940315793378619,-0.8363110516063442,-3.7136750732083503,-2.770585884439253,-2.110612914034009,-0.9547584088739208,8.0
12.46131448799073,-23.76878095739563,-11.697930492502085,-7.995459732387322,1.4107325419576346,-8.911735820972781,3.125608663957322,0.3663662889493034,-2.9213222897489595,0.7860469651243983,0.9907218507772628,1.8385003898866727,9.0
11.291045107077691,-28.759466639649425,-5.225948294865479,-7.35361597614043,-1.8718751629393848,-11.246906451702344,-3.365039131133268,-2.3263295089319462,-1.8793557133326595,-0.8767528276928569,-0.1734831056190901,-0.1130810050940547,0.0
11.231309220863574,-34.05339893838731,-5.943693908101605,-10.609901224888045,-5.42324780398306,-10.577841876625389,-2.1405562656014943,-0.0073345638478441,0.8873430970654342,0.4864120757858815,1.8572315670481416,1.0687710518769762,1.0
11.029335563407264,-31.90165051982425,-5.998107750854151,-8.824786393994447,-2.1627814595210464,-7.61978354608596,0.1490676079318161,-0.7549404916512564,-1.93722975556976,-2.29924227122349,-0.5260567338206079,1.235040954347098,2.0
10.255886637211969,-30.92658019247783,-6.0417246655792205,-10.133521380324073,-5.443983003682516,-11.313750484631637,-1.1622509733185709,1.3143107633060007,3.264866073677836,2.7982801905198462,2.52825596646829,1.189464944332288,3.0
11.93600830210377,-32.87944046761412,-9.04608029149268,-12.125922481186358,-3.795866649994369,-9.401647792603695,0.9529333204802272,2.825601347188432,-0.7683313561416364,-2.90179807972952,1.7152573160475908,4.0561959891722825,4.0
11.949926921549912,-32.383118389145544,-8.900806330969871,-11.900940496954048,-2.413251373591824,-8.717862128980146,-1.979675784551518,0.9084519798821528,0.6325410776916648,-2.539740629394347,-0.2245100576747781,1.1240205021948106,5.0
17.49738702792789,-36.15111538534501,-10.504646155798094,-7.915702314058998,-1.6129581330955105,-10.701322536026137,1.183619141898517,-0.5189148747415139,-3.034867816643483,0.9170358124765834,2.0705813647630658,0.3313219952542666,6.0
10.969294839103616,-33.830138926323976,-8.612386629567387,-12.350160851303476,-2.643501005416615,-7.640114026918427,-0.3957112203934631,-0.5765021547832666,-1.737397421305847,-1.478280956283439,1.3358845219272892,0.7227691927853137,7.0
11.995645003150887,-30.56826936404372,-6.368139624076781,-6.86675601072488,-0.7305020118596849,-8.51360966374686,-0.3091221012597794,-1.4622871167013944,-2.249806341590649,0.1189183366183431,2.0073848382796804,0.6863270570620945,8.0
11.992638907671363,-26.92444683858685,-10.277281288018033,-8.707531038134203,-0.851457368623316,-10.26785277530462,0.6548961947661417,-1.1300052067359527,-4.869383582462486,-1.1269691862305542,0.7168637993832121,1.3927452101847928,9.0
11.074494310589271,-25.040073232696155,-5.694594824666422,-6.74321935345678,-2.809889800593256,-13.91527897103838,-4.428969661068622,-2.2537590416699382,0.3755362097434019,1.7670736559995446,1.1467295612594612,1.9915404060990909,0.0
10.435911744821064,-33.57447740151694,-7.045949582281201,-12.30570383591265,-4.68253932863763,-8.919844506049735,-1.2695096372899628,1.0038703180378286,1.0537969520243389,-3.297832258680545,-3.2924625180852938,-1.256936210284242,1.0
11.769661565363084,-31.78288817395645,-6.104511501724094,-7.869564813417997,-0.7901464057689914,-6.8508654703327725,-0.0674229407110129,-1.1070086895705635,-1.620924244923792,-2.067814676844196,-0.2749814469487988,0.9930457523902696,2.0
9.792522257094149,-33.07883740024341,-6.730474033563132,-11.872777679450728,-6.369294764212315,-11.36791017406331,-1.6612910183133662,0.7252456637127588,2.979191712322733,2.757923569470356,1.504208901932829,-0.0326388441989897,3.0
10.408163142277845,-30.870080351812494,-8.566067156961102,-11.88692814365891,-5.077323555671913,-11.6204389927979,-0.4090586468639605,2.608370369967323,0.3402335291497722,0.5111397073376631,4.177589470892522,2.68470165416298,4.0
12.110497517895825,-31.76883209200685,-8.806666887832508,-11.293128521325636,-1.316289321322461,-7.365442666960301,-1.1745635174052336,1.1611890893705663,0.2062275334480435,-2.850066982597398,-1.2845714881070147,0.7083860055190401,5.0
13.54229276691458,-33.27179810639756,-12.022429995518586,-4.8409072016562575,-1.952939030942617,-12.399068912298604,2.327123914851738,-2.13199307830893,-3.261012189058808,1.021812698714094,-0.2871985720138384,0.5250207969473888,6.0
11.851007309754758,-32.54974171089741,-7.778107628562392,-11.748117576332891,-3.4256105720926087,-9.4050280528315,-2.896132859045442,-2.0336192782146107,-2.050373915645645,-1.0252893557157476,2.511157374276632,1.9596029441270912,7.0
11.705359421202582,-28.96755006462949,-7.042432068229737,-6.559127711736388,-0.1843512735428547,-8.06094218445375,0.5751036815120352,-2.107708380538017,-3.3465635152197235,-1.4417917231468167,-1.622111865113662,-1.1252056039595846,8.0
11.368909078972615,-28.93171580844953,-11.84199592244034,-10.958047490327964,-0.6883131042322137,-9.35954914682561,-0.1888818730506354,-2.2983207235517296,-5.663139738087662,-4.092152826004612,-1.3261973471958373,0.975454681280884,9.0
10.971006947392349,-23.89131194287125,-5.633087812867177,-5.357612259115899,-1.9512726140353915,-14.283029418373562,-3.72430664802702,-2.7518556284107687,-1.4448327030924428,0.7875793630614248,0.0867995943432409,1.3582966763940805,0.0
10.92659576709428,-29.15485324673148,-6.51945318502091,-10.68143855967908,-5.210750645300716,-10.849383215791526,-1.371856431012702,0.7639541986369642,0.8779322188536093,-1.346234972594499,-1.382429683063343,-0.4833666980782575,1.0
11.490321212782074,-30.774355938844803,-5.274392387331255,-7.447428394200594,-0.5256436646056433,-6.086039278276118,0.2592083425434685,-0.9048188957295028,-2.0193008366391294,-2.6694720581419595,-0.2705584217441976,0.8601678157094305,2.0
